,CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,PreferedOrderCat,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount
4521,54522,0,14.0,PC,1,17.0,Married,2,Female,3.0,2.0,14.0,8.0,Mobile Phone,5,3,1,1.0,147
4522,54523,0,1.0,Pad,3,16.0,Single,4,Male,3.0,3.0,25.0,3.0,Mobile Phone,3,1,0,3.0,151
4523,54524,1,1.0,Mobile Phone,3,12.0,Single,4,Female,3.0,2.0,14.0,1.0,Mobile Phone,3,3,1,1.0,154
4524,54525,0,11.0,Mobile Phone,1,17.0,Married,4,Female,4.0,2.0,21.0,4.0,Mobile Phone,8,5,0,2.0,160
4525,54526,0,23.0,Pad,1,14.0,Married,4,Female,2.0,2.0,15.0,1.0,Laptop & Accessory,4,3,0,2.0,178
4528,54529,1,4.0,Mobile Phone,3,29.0,Married,5,Male,4.0,2.0,13.0,1.0,Laptop & Accessory,4,3,1,2.0,189
4529,54530,0,5.0,Mobile Phone,1,16.0,Single,5,Male,3.0,3.0,17.0,3.0,Mobile Phone,2,4,1,3.0,152
4530,54531,1,1.0,Mobile Phone,3,19.0,Single,2,Female,3.0,2.0,16.0,1.0,Mobile Phone,3,4,0,1.0,152
4531,54532,0,3.0,PC,1,30.0,Single,4,Male,3.0,2.0,17.0,3.0,Mobile Phone,11,1,0,1.0,147
4532,54533,0,9.0,Mobile Phone,1,16.0,Single,5,Male,4.0,2.0,20.0,1.0,Laptop & Accessory,11,4,0,1.0,190
4533,54534,0,1.0,Mobile Phone,1,7.0,Married,4,Male,3.0,2.0,12.0,5.0,Mobile Phone,3,4,0,1.0,163
4534,54535,0,2.0,Mobile Phone,3,16.0,Single,4,Male,4.0,2.0,17.0,8.0,Laptop & Accessory,3,1,0,2.0,178
4536,54537,0,25.0,Mobile Phone,3,21.0,Married,4,Female,3.0,2.0,12.0,8.0,Laptop & Accessory,6,1,0,2.0,174
4537,54538,0,13.0,Mobile Phone,1,9.0,Married,4,Female,4.0,3.0,14.0,3.0,Mobile Phone,6,3,0,3.0,150
4538,54539,1,1.0,Pad,3,26.0,Single,2,Male,4.0,2.0,14.0,5.0,Laptop & Accessory,10,1,1,1.0,178
4540,54541,0,1.0,Mobile Phone,3,17.0,Married,4,Female,4.0,2.0,13.0,4.0,Laptop & Accessory,3,3,1,1.0,168
4541,54542,0,4.0,Mobile Phone,3,9.0,Married,4,Male,4.0,2.0,19.0,1.0,Mobile Phone,3,4,0,2.0,150
4542,54543,1,1.0,Pad,1,10.0,Single,4,Male,4.0,2.0,23.0,5.0,Mobile Phone,2,5,0,1.0,156
4543,54544,0,1.0,PC,1,18.0,Married,4,Female,3.0,2.0,14.0,3.0,Mobile Phone,3,4,0,2.0,147
4544,54545,0,13.0,Mobile Phone,3,9.0,Married,5,Male,4.0,10.0,14.0,1.0,Fashion,3,3,0,9.0,201
4545,54546,1,1.0,Pad,1,11.0,Single,4,Male,3.0,2.0,24.0,1.0,Mobile Phone,11,1,1,2.0,148
4546,54547,0,11.0,Mobile Phone,1,21.0,Married,4,Female,4.0,13.0,13.0,18.0,Mobile Phone,3,5,0,11.0,155
4547,54548,0,14.0,Mobile Phone,3,9.0,Married,4,Female,3.0,2.0,13.0,4.0,Laptop & Accessory,9,4,0,1.0,182
4548,54549,0,16.0,Mobile Phone,1,7.0,Married,4,Female,4.0,2.0,17.0,3.0,Mobile Phone,5,5,0,1.0,151
4549,54550,0,11.0,Mobile Phone,1,17.0,Single,4,Male,3.0,2.0,13.0,2.0,Laptop & Accessory,4,4,1,1.0,167
4551,54552,0,14.0,Mobile Phone,1,9.0,Married,5,Female,4.0,2.0,23.0,1.0,Laptop & Accessory,8,3,0,2.0,159
4553,54554,0,8.0,Pad,3,11.0,Married,4,Female,4.0,2.0,16.0,3.0,Laptop & Accessory,11,3,0,1.0,190
4554,54555,0,5.0,Mobile Phone,1,14.0,Married,4,Female,3.0,4.0,13.0,13.0,Laptop & Accessory,3,5,0,4.0,168
4555,54556,0,17.0,Pad,1,28.0,Married,4,Male,4.0,2.0,21.0,3.0,Mobile Phone,9,1,0,2.0,148
4556,54557,0,17.0,Mobile Phone,1,15.0,Married,4,Female,4.0,2.0,15.0,3.0,Laptop & Accessory,6,3,1,2.0,170
4557,54558,0,1.0,Mobile Phone,3,11.0,Single,5,Female,4.0,2.0,12.0,4.0,Laptop & Accessory,3,1,1,1.0,170
4558,54559,0,11.0,Pad,1,32.0,Married,4,Female,4.0,11.0,16.0,8.0,Laptop & Accessory,5,3,1,5.0,169
4559,54560,0,5.0,PC,1,7.0,Married,5,Male,4.0,4.0,13.0,3.0,Mobile Phone,3,5,0,4.0,147
4562,54563,0,4.0,Mobile Phone,3,19.0,Single,4,Female,3.0,5.0,12.0,5.0,Laptop & Accessory,2,3,0,4.0,191
4563,54564,0,15.0,Mobile Phone,3,7.0,Married,2,Male,3.0,2.0,17.0,8.0,Fashion,3,5,0,2.0,209
4564,54565,0,2.0,Mobile Phone,1,24.0,Married,4,Male,4.0,2.0,13.0,9.0,Laptop & Accessory,3,5,0,1.0,171
4565,54566,1,1.0,Mobile Phone,1,10.0,Married,4,Male,4.0,2.0,14.0,3.0,Mobile Phone,7,5,0,2.0,165
4566,54567,0,26.0,Mobile Phone,1,10.0,Married,5,Male,3.0,2.0,15.0,5.0,Fashion,4,3,1,2.0,205
4567,54568,0,19.0,Mobile Phone,1,17.0,Married,4,Male,4.0,2.0,22.0,3.0,Mobile Phone,5,1,0,1.0,152
4569,54570,0,16.0,Pad,1,36.0,Married,4,Female,4.0,2.0,12.0,3.0,Laptop & Accessory,4,3,0,2.0,171
4570,54571,0,4.0,Mobile Phone,1,9.0,Single,6,Female,3.0,2.0,21.0,3.0,Laptop & Accessory,4,1,0,2.0,186
4572,54573,0,23.0,Mobile Phone,1,25.0,Married,4,Female,3.0,2.0,15.0,9.0,Laptop & Accessory,4,3,0,2.0,173
4573,54574,0,16.0,Pad,1,35.0,Married,5,Female,3.0,2.0,12.0,5.0,Laptop & Accessory,2,1,0,1.0,170
4574,54575,1,1.0,Mobile Phone,3,7.0,Single,4,Female,4.0,2.0,17.0,5.0,Mobile Phone,3,4,1,1.0,157
4575,54576,1,1.0,Pad,3,13.0,Married,6,Female,3.0,2.0,17.0,1.0,Mobile Phone,2,3,0,1.0,149
4576,54577,0,12.0,Pad,1,9.0,Married,4,Male,3.0,2.0,24.0,1.0,Mobile Phone,3,1,1,2.0,142
4578,54579,0,1.0,Mobile Phone,1,30.0,Married,4,Female,3.0,2.0,23.0,3.0,Mobile Phone,3,1,0,1.0,154
4579,54580,0,4.0,Pad,1,10.0,Married,4,Male,3.0,2.0,16.0,5.0,Mobile Phone,6,1,0,2.0,146
4581,54582,1,1.0,Mobile Phone,1,32.0,Married,5,Female,4.0,2.0,17.0,2.0,Mobile Phone,7,4,0,2.0,150
4582,54583,1,1.0,Mobile Phone,2,9.0,Single,5,Male,3.0,2.0,13.0,1.0,Mobile Phone,3,1,0,1.0,151
4583,54584,0,4.0,Pad,3,29.0,Married,4,Female,4.0,8.0,12.0,9.0,Fashion,2,5,0,4.0,209
4586,54587,0,4.0,Pad,1,9.0,Single,4,Female,3.0,7.0,15.0,8.0,Mobile Phone,2,1,0,2.0,151
4588,54589,0,21.0,Mobile Phone,1,9.0,Married,4,Female,4.0,2.0,14.0,5.0,Laptop & Accessory,7,1,0,1.0,176
4590,54591,0,9.0,Mobile Phone,1,29.0,Single,6,Male,3.0,5.0,16.0,4.0,Mobile Phone,2,3,0,2.0,167
4591,54592,0,28.0,Mobile Phone,1,6.0,Single,4,Female,3.0,2.0,12.0,1.0,Laptop & Accessory,9,3,0,1.0,163
4592,54593,0,8.0,Mobile Phone,1,9.0,Married,5,Male,4.0,6.0,13.0,8.0,Mobile Phone,5,3,0,4.0,153
4594,54595,0,5.0,Mobile Phone,1,16.0,Married,4,Male,3.0,2.0,26.0,9.0,Fashion,3,4,0,1.0,231
4596,54597,1,1.0,Mobile Phone,1,17.0,Married,6,Male,3.0,2.0,14.0,4.0,Mobile Phone,9,1,0,1.0,159
4597,54598,0,4.0,Mobile Phone,3,14.0,Single,4,Male,3.0,2.0,15.0,3.0,Mobile Phone,2,4,0,1.0,155
4598,54599,0,9.0,Mobile Phone,1,23.0,Married,4,Male,4.0,2.0,13.0,1.0,Fashion,6,3,1,1.0,201
4601,54602,0,16.0,Pad,1,12.0,Married,4,Male,4.0,3.0,18.0,1.0,Mobile Phone,6,3,0,1.0,146
4603,54604,1,1.0,Pad,1,11.0,Single,5,Male,4.0,2.0,17.0,3.0,Mobile Phone,7,3,0,1.0,164
4604,54605,0,22.0,Mobile Phone,3,9.0,Married,4,Female,3.0,7.0,15.0,8.0,Laptop & Accessory,4,1,0,7.0,166
4606,54607,0,15.0,Pad,3,17.0,Single,4,Male,3.0,2.0,15.0,11.0,Laptop & Accessory,9,1,0,1.0,187
4607,54608,0,9.0,Mobile Phone,3,7.0,Married,4,Male,3.0,7.0,12.0,10.0,Laptop & Accessory,11,3,0,1.0,172
4609,54610,0,13.0,Pad,1,15.0,Married,4,Female,3.0,2.0,12.0,8.0,Mobile Phone,3,3,0,2.0,163
4610,54611,0,5.0,Mobile Phone,3,9.0,Single,4,Male,4.0,2.0,14.0,6.0,Laptop & Accessory,6,1,1,2.0,191
4611,54612,0,16.0,Mobile Phone,1,31.0,Married,4,Male,3.0,6.0,22.0,9.0,Fashion,3,5,1,6.0,199
4612,54613,0,19.0,Mobile Phone,3,9.0,Married,4,Male,4.0,4.0,20.0,8.0,Laptop & Accessory,2,4,0,4.0,173
4613,54614,1,1.0,Pad,2,24.0,Married,4,Female,3.0,2.0,12.0,1.0,Mobile Phone,2,3,1,1.0,152
4614,54615,0,3.0,Mobile Phone,1,26.0,Married,4,Male,3.0,2.0,13.0,3.0,Laptop & Accessory,6,1,0,2.0,168
4617,54618,1,1.0,Pad,3,12.0,Single,4,Male,4.0,2.0,15.0,1.0,Mobile Phone,3,4,1,2.0,144
4619,54620,0,15.0,Pad,1,9.0,Single,5,Female,4.0,2.0,18.0,8.0,Laptop & Accessory,4,3,1,1.0,193
4620,54621,0,1.0,Mobile Phone,3,36.0,Married,4,Male,3.0,2.0,13.0,1.0,Laptop & Accessory,7,3,0,1.0,168
4621,54622,0,9.0,Mobile Phone,3,7.0,Single,4,Female,4.0,2.0,17.0,4.0,Laptop & Accessory,3,3,0,2.0,174
4622,54623,0,8.0,Mobile Phone,3,28.0,Single,2,Male,4.0,6.0,13.0,8.0,Laptop & Accessory,3,1,0,1.0,178
4623,54624,1,1.0,PC,1,31.0,Single,6,Male,4.0,2.0,19.0,1.0,Mobile Phone,3,1,1,1.0,148
4624,54625,0,11.0,Mobile Phone,1,7.0,Single,4,Female,3.0,2.0,18.0,3.0,Fashion,6,1,0,2.0,200
4628,54629,0,26.0,Mobile Phone,1,13.0,Married,4,Male,4.0,7.0,13.0,10.0,Laptop & Accessory,5,5,1,3.0,181
4629,54630,1,1.0,Pad,3,18.0,Married,2,Male,3.0,2.0,13.0,3.0,Laptop & Accessory,10,3,0,2.0,172
4630,54631,0,1.0,Pad,3,31.0,Married,4,Male,3.0,3.0,14.0,2.0,Mobile Phone,2,1,0,2.0,149
4632,54633,0,11.0,Mobile Phone,1,7.0,Married,4,Female,4.0,5.0,13.0,4.0,Laptop & Accessory,8,4,0,5.0,189
4634,54635,0,1.0,Mobile Phone,1,30.0,Married,2,Male,3.0,2.0,12.0,5.0,Mobile Phone,3,1,1,1.0,152
4635,54636,0,1.0,Mobile Phone,3,35.0,Married,4,Male,4.0,2.0,21.0,5.0,Laptop & Accessory,3,4,0,1.0,188
4636,54637,0,1.0,PC,1,24.0,Married,5,Male,4.0,2.0,22.0,1.0,Mobile Phone,3,4,0,2.0,146
4638,54639,0,1.0,PC,3,20.0,Married,4,Male,3.0,2.0,12.0,7.0,Mobile Phone,3,3,0,2.0,146
4639,54640,1,1.0,Pad,1,14.0,Married,4,Female,3.0,2.0,17.0,3.0,Mobile Phone,3,3,1,1.0,154
4640,54641,1,1.0,Pad,3,19.0,Married,5,Male,4.0,2.0,19.0,1.0,Mobile Phone,3,5,0,2.0,145
4641,54642,0,8.0,Mobile Phone,1,7.0,Married,5,Male,3.0,2.0,14.0,4.0,Mobile Phone,3,1,1,2.0,161
4642,54643,1,1.0,Mobile Phone,3,20.0,Married,4,Male,3.0,2.0,18.0,3.0,Laptop & Accessory,4,5,0,1.0,167
4643,54644,0,9.0,Mobile Phone,1,32.0,Single,5,Male,3.0,2.0,15.0,3.0,Laptop & Accessory,6,1,0,2.0,162
4644,54645,0,5.0,Mobile Phone,3,13.0,Married,2,Male,4.0,6.0,23.0,8.0,Laptop & Accessory,6,1,0,6.0,180
4645,54646,0,1.0,PC,1,13.0,Married,5,Female,4.0,2.0,13.0,4.0,Mobile Phone,2,3,0,1.0,147
4647,54648,0,1.0,Mobile Phone,1,7.0,Single,5,Female,3.0,2.0,14.0,1.0,Mobile Phone,3,4,0,1.0,153
4648,54649,0,16.0,Mobile Phone,1,9.0,Married,4,Female,3.0,3.0,14.0,3.0,Laptop & Accessory,3,1,0,1.0,166
4650,54651,0,12.0,Mobile Phone,1,7.0,Single,4,Female,3.0,2.0,18.0,1.0,Mobile Phone,5,5,0,1.0,151
4651,54652,0,17.0,Pad,1,16.0,Married,4,Male,4.0,5.0,14.0,8.0,Laptop & Accessory,5,3,1,2.0,182
4653,54654,0,18.0,Mobile Phone,2,7.0,Single,5,Female,3.0,2.0,12.0,3.0,Laptop & Accessory,6,3,0,2.0,185
4654,54655,0,8.0,Mobile Phone,3,21.0,Married,4,Female,3.0,2.0,19.0,7.0,Mobile Phone,3,3,1,2.0,151
4655,54656,1,1.0,Mobile Phone,3,9.0,Married,4,Male,3.0,2.0,12.0,3.0,Mobile Phone,2,5,0,2.0,155
4656,54657,0,1.0,Mobile Phone,3,29.0,Single,4,Male,3.0,2.0,12.0,3.0,Mobile Phone,3,3,0,1.0,159
4658,54659,0,1.0,Mobile Phone,1,13.0,Married,4,Male,4.0,3.0,21.0,3.0,Mobile Phone,2,3,0,2.0,153
4659,54660,0,7.0,Mobile Phone,3,15.0,Married,4,Male,3.0,2.0,13.0,3.0,Laptop & Accessory,2,3,0,1.0,196
4660,54661,0,6.0,Mobile Phone,1,16.0,Married,4,Female,4.0,2.0,13.0,6.0,Laptop & Accessory,3,1,1,2.0,188
4661,54662,0,4.0,Pad,1,10.0,Married,4,Female,4.0,2.0,21.0,1.0,Mobile Phone,3,3,0,2.0,146
4662,54663,0,27.0,Mobile Phone,3,7.0,Single,4,Female,3.0,9.0,21.0,11.0,Laptop & Accessory,9,5,0,5.0,209
4663,54664,0,8.0,Mobile Phone,1,7.0,Married,4,Male,3.0,9.0,13.0,9.0,Mobile Phone,3,1,0,2.0,152
4664,54665,1,9.0,Pad,3,33.0,Married,4,Female,4.0,2.0,15.0,1.0,Laptop & Accessory,4,5,0,1.0,168
4665,54666,0,1.0,Mobile Phone,1,13.0,Married,4,Female,4.0,2.0,14.0,3.0,Mobile Phone,3,1,1,1.0,81
4667,54668,0,3.0,Mobile Phone,3,10.0,Married,4,Female,4.0,2.0,15.0,3.0,Laptop & Accessory,3,3,0,1.0,181
4668,54669,0,9.0,Mobile Phone,1,13.0,Single,6,Male,3.0,12.0,14.0,9.0,Laptop & Accessory,3,1,0,1.0,191
4669,54670,0,7.0,Pad,1,13.0,Married,4,Male,2.0,5.0,24.0,8.0,Laptop & Accessory,5,1,0,4.0,202
4672,54673,0,1.0,PC,1,10.0,Single,5,Male,3.0,2.0,14.0,2.0,Mobile Phone,2,1,0,2.0,145
4673,54674,1,1.0,PC,1,17.0,Single,4,Male,3.0,2.0,12.0,2.0,Household,3,3,1,2.0,135
4674,54675,1,1.0,Pad,1,10.0,Single,4,Male,4.0,10.0,12.0,8.0,Mobile Phone,3,5,1,6.0,158
4675,54676,0,9.0,Pad,1,10.0,Married,5,Male,3.0,2.0,19.0,1.0,Mobile Phone,3,3,0,2.0,138
4676,54677,0,1.0,Mobile Phone,1,11.0,Married,2,Male,3.0,2.0,17.0,3.0,Mobile Phone,4,5,0,1.0,153
4677,54678,0,1.0,Mobile Phone,3,15.0,Married,2,Male,3.0,2.0,23.0,3.0,Laptop & Accessory,2,4,0,2.0,174
4678,54679,0,12.0,Mobile Phone,3,14.0,Single,5,Female,3.0,2.0,21.0,6.0,Laptop & Accessory,2,1,0,2.0,165
4679,54680,0,3.0,Pad,1,7.0,Married,6,Male,4.0,3.0,19.0,9.0,Mobile Phone,3,1,0,1.0,152
4680,54681,0,22.0,Mobile Phone,3,9.0,Married,2,Male,3.0,3.0,13.0,3.0,Laptop & Accessory,5,4,0,1.0,206
4681,54682,0,1.0,Pad,3,10.0,Married,2,Female,4.0,2.0,21.0,5.0,Laptop & Accessory,3,1,1,2.0,171
4682,54683,0,11.0,Mobile Phone,1,17.0,Single,2,Male,4.0,2.0,18.0,1.0,Mobile Phone,5,1,0,2.0,172
4683,54684,0,24.0,Mobile Phone,1,35.0,Married,2,Male,4.0,4.0,12.0,9.0,Mobile Phone,3,3,1,1.0,157
4685,54686,1,1.0,Mobile Phone,3,10.0,Single,4,Female,4.0,3.0,15.0,1.0,Laptop & Accessory,11,3,0,2.0,171
4686,54687,0,13.0,Mobile Phone,1,9.0,Single,5,Female,4.0,12.0,12.0,11.0,Laptop & Accessory,3,3,0,2.0,171
4687,54688,0,6.0,Mobile Phone,3,17.0,Single,4,Male,3.0,2.0,13.0,9.0,Laptop & Accessory,3,1,0,2.0,179
4688,54689,1,14.0,Pad,3,15.0,Married,4,Male,3.0,2.0,15.0,4.0,Laptop & Accessory,5,3,1,1.0,193
4689,54690,0,12.0,Mobile Phone,1,7.0,Single,2,Female,3.0,2.0,14.0,9.0,Laptop & Accessory,2,1,0,1.0,201
4690,54691,0,1.0,Mobile Phone,1,7.0,Married,4,Female,4.0,2.0,12.0,8.0,Fashion,3,5,0,1.0,199
4692,54693,0,21.0,Mobile Phone,3,21.0,Single,4,Male,3.0,2.0,13.0,8.0,Laptop & Accessory,4,5,0,2.0,175
4696,54697,0,31.0,Mobile Phone,3,23.0,Single,4,Male,3.0,3.0,15.0,3.0,Laptop & Accessory,10,5,0,3.0,179
4699,54700,0,24.0,Mobile Phone,3,15.0,Married,4,Male,3.0,3.0,16.0,3.0,Mobile Phone,9,4,0,1.0,164
4700,54701,1,1.0,PC,1,7.0,Single,6,Female,4.0,4.0,14.0,8.0,Mobile Phone,9,4,1,2.0,147
4702,54703,0,12.0,Mobile Phone,1,7.0,Single,4,Female,3.0,2.0,15.0,1.0,Fashion,6,3,1,1.0,204
4703,54704,0,18.0,Pad,1,31.0,Single,6,Male,3.0,2.0,15.0,5.0,Mobile Phone,4,3,0,1.0,162
4705,54706,0,4.0,Mobile Phone,3,34.0,Married,4,Male,4.0,8.0,24.0,8.0,Laptop & Accessory,9,1,0,3.0,178
4706,54707,0,3.0,Mobile Phone,3,17.0,Single,4,Male,4.0,2.0,12.0,1.0,Mobile Phone,3,3,0,2.0,151
4707,54708,1,6.0,Pad,1,26.0,Married,2,Male,3.0,3.0,13.0,3.0,Mobile Phone,8,3,1,1.0,153
4708,54709,0,17.0,Pad,3,22.0,Married,5,Male,3.0,3.0,19.0,3.0,Laptop & Accessory,5,1,0,2.0,193
4709,54710,0,8.0,Mobile Phone,1,15.0,Single,4,Female,4.0,5.0,12.0,4.0,Laptop & Accessory,5,3,0,1.0,186
4710,54711,0,1.0,Mobile Phone,1,16.0,Married,4,Male,3.0,2.0,15.0,3.0,Mobile Phone,3,5,0,2.0,150
4711,54712,0,13.0,Mobile Phone,2,10.0,Married,2,Female,3.0,4.0,16.0,7.0,Laptop & Accessory,11,4,0,1.0,189
4713,54714,0,14.0,PC,1,9.0,Single,5,Female,3.0,3.0,21.0,4.0,Mobile Phone,2,1,1,1.0,148
4714,54715,0,1.0,Mobile Phone,1,14.0,Single,5,Female,3.0,2.0,20.0,8.0,Laptop & Accessory,10,5,0,2.0,193
4715,54716,0,3.0,PC,3,17.0,Married,4,Male,3.0,3.0,15.0,3.0,Mobile Phone,3,4,0,3.0,148
4716,54717,0,27.0,PC,1,13.0,Single,4,Male,3.0,3.0,18.0,3.0,Laptop & Accessory,4,1,0,3.0,150
4717,54718,0,9.0,Pad,1,9.0,Married,4,Female,4.0,2.0,12.0,1.0,Laptop & Accessory,4,5,0,2.0,176
4718,54719,0,6.0,Pad,1,31.0,Married,4,Male,4.0,5.0,16.0,8.0,Laptop & Accessory,3,1,0,2.0,178
4719,54720,0,12.0,Mobile Phone,1,9.0,Married,4,Male,4.0,2.0,14.0,2.0,Mobile Phone,8,3,1,1.0,156
4720,54721,0,8.0,Mobile Phone,1,15.0,Married,4,Female,3.0,2.0,15.0,1.0,Laptop & Accessory,5,5,0,2.0,176
4722,54723,1,1.0,Mobile Phone,1,7.0,Single,4,Male,4.0,8.0,14.0,9.0,Mobile Phone,3,1,1,7.0,152
4723,54724,0,1.0,Mobile Phone,3,33.0,Single,4,Female,3.0,2.0,24.0,5.0,Laptop & Accessory,3,1,0,1.0,187
4724,54725,0,19.0,Mobile Phone,3,9.0,Single,6,Male,3.0,4.0,14.0,2.0,Laptop & Accessory,2,3,0,2.0,191
4725,54726,0,1.0,Mobile Phone,1,17.0,Single,2,Male,4.0,2.0,19.0,3.0,Mobile Phone,3,3,0,1.0,160
4726,54727,1,11.0,Pad,3,34.0,Single,2,Female,4.0,2.0,13.0,4.0,Laptop & Accessory,6,3,1,1.0,189
4727,54728,0,8.0,Mobile Phone,3,9.0,Single,4,Male,3.0,2.0,23.0,5.0,Laptop & Accessory,3,1,0,1.0,188
4728,54729,1,19.0,Mobile Phone,1,9.0,Married,4,Male,4.0,2.0,14.0,5.0,Others,7,5,1,2.0,324
4729,54730,0,13.0,Pad,3,15.0,Single,5,Male,4.0,2.0,16.0,10.0,Fashion,3,5,0,1.0,201
4730,54731,0,26.0,Pad,1,26.0,Married,4,Male,3.0,2.0,19.0,3.0,Mobile Phone,2,1,0,2.0,168
4731,54732,0,1.0,Pad,1,7.0,Married,6,Female,4.0,3.0,15.0,1.0,Mobile Phone,5,1,0,3.0,169
4732,54733,0,3.0,Mobile Phone,1,34.0,Married,4,Female,4.0,2.0,13.0,2.0,Laptop & Accessory,6,3,0,1.0,168
4733,54734,1,1.0,Mobile Phone,3,15.0,Single,5,Male,3.0,2.0,18.0,3.0,Laptop & Accessory,8,5,0,1.0,178
4734,54735,0,8.0,Mobile Phone,1,7.0,Single,2,Female,4.0,2.0,17.0,4.0,Mobile Phone,4,1,0,2.0,158
4735,54736,0,28.0,Mobile Phone,1,26.0,Married,4,Female,4.0,2.0,12.0,5.0,Laptop & Accessory,11,5,1,1.0,180
4736,54737,0,1.0,Pad,3,15.0,Married,4,Male,3.0,2.0,20.0,2.0,Laptop & Accessory,2,1,0,2.0,168
4737,54738,0,11.0,Mobile Phone,1,17.0,Married,4,Female,3.0,5.0,14.0,4.0,Mobile Phone,2,5,1,5.0,153
4738,54739,0,12.0,Pad,1,9.0,Single,2,Female,4.0,5.0,13.0,13.0,Laptop & Accessory,8,5,1,1.0,185
4739,54740,0,8.0,Mobile Phone,1,9.0,Single,5,Female,3.0,2.0,12.0,4.0,Mobile Phone,3,5,0,2.0,169
4740,54741,0,9.0,Mobile Phone,3,15.0,Married,4,Female,4.0,2.0,17.0,3.0,Mobile Phone,3,1,0,2.0,151
4741,54742,0,4.0,Mobile Phone,1,7.0,Married,6,Male,3.0,2.0,22.0,3.0,Mobile Phone,5,3,0,2.0,163
4742,54743,0,14.0,Pad,1,9.0,Married,2,Female,3.0,4.0,25.0,8.0,Laptop & Accessory,3,4,0,1.0,167
4743,54744,0,8.0,Mobile Phone,3,15.0,Married,4,Female,4.0,2.0,18.0,3.0,Laptop & Accessory,7,5,0,2.0,190
4745,54746,1,1.0,PC,1,13.0,Married,2,Male,4.0,2.0,22.0,1.0,Mobile Phone,3,5,1,1.0,141
4746,54747,0,1.0,Pad,1,16.0,Married,5,Male,3.0,2.0,12.0,1.0,Mobile Phone,3,4,0,1.0,152
4747,54748,0,26.0,Mobile Phone,1,18.0,Married,4,Female,3.0,2.0,21.0,5.0,Laptop & Accessory,10,3,0,2.0,156
4749,54750,1,1.0,PC,1,7.0,Married,5,Female,3.0,2.0,12.0,1.0,Mobile Phone,3,5,1,1.0,148
4751,54752,1,1.0,Mobile Phone,3,23.0,Single,4,Female,4.0,2.0,16.0,3.0,Laptop & Accessory,7,5,0,2.0,178
4753,54754,0,13.0,Mobile Phone,1,7.0,Married,4,Female,3.0,2.0,16.0,6.0,Laptop & Accessory,2,4,0,2.0,177
4754,54755,0,3.0,Mobile Phone,1,30.0,Married,2,Male,3.0,2.0,25.0,8.0,Mobile Phone,3,3,0,2.0,152
4756,54757,0,9.0,Mobile Phone,1,7.0,Single,2,Female,3.0,3.0,14.0,3.0,Mobile Phone,5,3,0,3.0,150
4757,54758,0,16.0,Mobile Phone,1,7.0,Married,5,Female,3.0,2.0,14.0,3.0,Laptop & Accessory,11,1,1,1.0,186
4758,54759,1,1.0,Mobile Phone,1,9.0,Single,4,Male,3.0,3.0,18.0,2.0,Mobile Phone,8,3,0,3.0,169
4759,54760,0,13.0,PC,2,20.0,Married,4,Male,3.0,2.0,14.0,5.0,Mobile Phone,6,4,0,2.0,146
4760,54761,0,6.0,Mobile Phone,1,11.0,Married,5,Female,4.0,7.0,13.0,9.0,Laptop & Accessory,3,3,0,6.0,187
4761,54762,0,14.0,Pad,1,23.0,Single,5,Male,3.0,2.0,15.0,1.0,Laptop & Accessory,8,3,0,1.0,176
4762,54763,0,4.0,Mobile Phone,1,9.0,Single,5,Female,3.0,2.0,25.0,1.0,Laptop & Accessory,7,1,1,2.0,194
4763,54764,0,19.0,PC,1,9.0,Single,5,Female,4.0,2.0,15.0,1.0,Mobile Phone,3,3,0,2.0,148
4764,54765,0,16.0,Mobile Phone,1,36.0,Married,4,Male,4.0,8.0,14.0,9.0,Laptop & Accessory,3,4,0,6.0,169
4765,54766,0,12.0,Pad,1,19.0,Married,5,Male,1.0,2.0,16.0,3.0,Laptop & Accessory,4,5,0,2.0,188
4766,54767,0,8.0,Pad,1,23.0,Single,5,Female,4.0,2.0,17.0,4.0,Mobile Phone,3,1,0,2.0,151
4767,54768,1,13.0,Mobile Phone,3,18.0,Married,4,Female,3.0,8.0,19.0,8.0,Fashion,3,1,0,1.0,202
4768,54769,1,19.0,Mobile Phone,3,9.0,Single,4,Male,3.0,8.0,17.0,4.0,Laptop & Accessory,6,1,0,2.0,177
4772,54773,0,2.0,Mobile Phone,3,9.0,Married,4,Female,3.0,8.0,21.0,6.0,Laptop & Accessory,3,4,1,7.0,173
4773,54774,0,8.0,Mobile Phone,2,10.0,Married,4,Male,3.0,2.0,20.0,3.0,Mobile Phone,2,1,0,2.0,162
4774,54775,1,1.0,Pad,1,12.0,Married,5,Female,3.0,2.0,15.0,8.0,Mobile Phone,3,3,1,1.0,149
4775,54776,0,1.0,Pad,1,10.0,Married,4,Male,3.0,2.0,12.0,1.0,Mobile Phone,3,1,0,1.0,142
4777,54778,0,18.0,Mobile Phone,1,11.0,Single,4,Male,3.0,3.0,13.0,4.0,Laptop & Accessory,11,4,0,2.0,184
4778,54779,0,1.0,Mobile Phone,1,9.0,Single,2,Male,4.0,2.0,14.0,2.0,Mobile Phone,9,5,0,1.0,159
4779,54780,0,7.0,Mobile Phone,3,7.0,Married,2,Male,3.0,2.0,23.0,9.0,Laptop & Accessory,3,5,0,1.0,165
